timestamp,gpu,utilization_gpu_percent,memory_used_mib,memory_total_mib,temperature_c,power_w
1784959656.3396173,0,34,552,16303,63,72.76
1784959657.3668892,0,32,552,16303,62,72.32
1784959658.3974447,0,32,552,16303,62,71.57
1784959659.425573,0,33,552,16303,62,72.30
1784959660.4536977,0,34,552,16303,62,72.52
1784959661.4880683,0,32,552,16303,62,72.42
1784959662.511787,0,35,552,16303,62,72.75
1784959663.541372,0,34,552,16303,62,73.52
1784959664.5671961,0,34,552,16303,62,73.21
1784959665.5975769,0,34,552,16303,62,73.10
1784959666.622908,0,35,552,16303,62,73.72
1784959667.6519153,0,35,552,16303,62,73.49
1784959668.680887,0,34,552,16303,62,73.44
1784959669.7108238,0,36,552,16303,62,73.60
1784959670.7421222,0,35,552,16303,62,73.67
1784959671.7693152,0,36,552,16303,62,73.89
1784959672.7942345,0,36,552,16303,62,74.15
1784959673.8237755,0,36,552,16303,62,73.95
1784959674.8487816,0,35,552,16303,62,73.79
1784959675.8829257,0,35,552,16303,62,73.53
1784959676.9171293,0,35,552,16303,62,73.65
1784959677.9418883,0,36,552,16303,62,69.54
