scenario,seed,variable,distribution,rank,normalized_excess_rmse,validation_contribution_r2,empirical_operator_nrmse,modal_gains,refit_intercept
AR-S3,0,0,PERM,10,0.0004707116369386896,0.9999335207496196,0.00815348087508556,"[1.0000117592481375, 0.9998917830830234, 0.9895683389558804, 1.0114155645930811, 0.9576069393881035, 0.9443015272026763, 0.9529995051729997, 1.0018096947083, 0.9250376574643459, 0.9346619416492522]",-0.002487688809628521
AR-S3,0,0,PERM,11,0.00043624545833332966,0.9999335520089648,0.00815156371717433,"[1.0000089837440804, 0.9999919278988219, 1.0039146447598213, 1.0084338061622042, 0.9687891426488016, 0.9389372967352164, 0.9674446964238907, 1.0250008424490802, 0.9327328834031293, 0.9586957606705139, 0.9405212301097281]",-0.002487691451826349
AR-S3,0,0,PERM,12,0.00036891116739515615,0.9999336062236154,0.00814823762445999,"[1.0000057648532188, 0.999997215021908, 1.0046592202357054, 1.00631241804724, 0.977176385528509, 0.9408064280427207, 0.9745888369978792, 1.024420237784269, 0.959809396918684, 0.9626997368606769, 0.9448150307968582, 0.9252142855253701]",-0.0024876970761075106
AR-S3,0,1,PERM,1,0.5491800390903634,0.6981771666117524,0.5493840490842883,[0.9862534513966632],0.008604736283486736
AR-S3,0,1,PERM,2,0.003244305251306892,0.9997653564304817,0.015318079824777984,"[0.9999733713984005, 1.0000453521342116]",0.00847363046773463
AR-S3,0,1,PERM,3,0.0025849757816455866,0.9997691998472537,0.015192108239026836,"[0.9999831901528397, 1.0000359039844644, 0.9587926755686069]",0.008473652970231036
AR-S3,0,1,PERM,4,0.002463271351537628,0.9997698142412941,0.015171873935210474,"[0.9999878576810008, 1.0000310779000978, 0.9365625666800784, 0.9718522102990412]",0.008473668642925094
AR-S3,0,1,PERM,5,0.00222324196151583,0.9997709391422259,0.015134756614298677,"[0.9999815197133075, 1.0000177927168692, 0.9393630809475437, 0.9755144998795371, 0.8689387983320597]",0.008473646652312641
AR-S3,0,1,PERM,6,0.00205172832713879,0.999771672357917,0.015110514289162913,"[0.9999867545455212, 1.0000052946554734, 0.9454729541018613, 0.9912767310853456, 0.8570233509962503, 0.9664398290180581]",0.008473683874495631
AR-S3,0,1,PERM,7,0.0019509625930407039,0.999772075692006,0.015097162249709615,"[0.9999916448562403, 0.9999971287847158, 0.9610136686162553, 1.0024934334909885, 0.9262200460069413, 0.9739355666316066, 1.000762692679501]",0.008473653168161625
AR-S3,0,1,PERM,8,0.0015453737882592446,0.9997734937669,0.01505012402274651,"[0.9999885731016707, 0.9999927391822779, 0.9799393018925826, 1.001776380812988, 0.9790964102812192, 0.9849763696347447, 0.9795250029181771, 0.9496006047409935]",0.008473652410847918
AR-S3,0,1,PERM,9,0.0014441544383277348,0.9997737963650036,0.015040067652652183,"[0.9999902780422842, 1.0000168847864, 0.9907709479270558, 0.99650824526854, 1.0037901407250571, 0.9888854757076135, 0.9904924430765584, 0.9639913010335059, 0.9728996134280073]",0.008473668994793956
AR-S3,0,1,PERM,10,0.0011439962273245984,0.9997745732196772,0.015014219271169107,"[0.9999851523145041, 1.0000181164894295, 0.9938069097987607, 0.9895685605972285, 0.9868784065081001, 0.987262017074373, 0.9962348413897615, 0.9710958370295847, 0.9796796974171887, 0.9146896111905198]",0.00847367696301028
AR-S3,0,1,PERM,11,0.0011838250301889385,0.9997744805053432,0.015017306504720307,"[0.9999964704997542, 1.0000018823501762, 0.9888262783063954, 0.9934805884166479, 0.9657781104028672, 0.9854844285064249, 1.0168004171599274, 0.9633045808305071, 1.013179946063315, 0.900525653379248, 1.0269388212868897]",0.008473720917634145
AR-S3,0,1,PERM,12,0.0010550850487122995,0.9997747687425854,0.015007706600764462,"[0.9999887664548668, 1.0000201421165111, 0.987079273189766, 0.9904289973760421, 0.9701343960733176, 0.987987028865451, 1.0118630159361703, 0.972006452701162, 1.006962670925426, 0.9267520108590686, 1.0321449451484341, 0.91608836627787]",0.00847373917129782
AR-S3,0,2,PERM,1,0.6726112481463086,0.5472760319652232,0.6728476558885946,[0.9951885223177631],-0.008813062103338916
AR-S3,0,2,PERM,2,0.0044643727287894015,0.9996619924742967,0.018384980981859166,"[1.0000544102571012, 1.0000523336667926]",-0.008677992165452009
AR-S3,0,2,PERM,3,0.0038864413287219342,0.9996668186719566,0.01825325527250859,"[1.0000444500827907, 1.0000481822019127, 0.9565757118481123]",-0.008677834086786402
AR-S3,0,2,PERM,4,0.0033743617543931224,0.9996705367809087,0.01815112170339001,"[1.000038981611992, 1.0000406555466919, 0.9590772446871999, 0.8737565777608068]",-0.008677787644232169
AR-S3,0,2,PERM,5,0.0029434788953281747,0.999673259030151,0.018075977701054156,"[1.0000337956354435, 1.0000314222014859, 0.9531064738741292, 0.9095816163533187, 0.902320114503222]",-0.008677781540781498
AR-S3,0,2,PERM,6,0.002192253257590151,0.9996771171238128,0.017968941988530635,"[1.0000382733495692, 1.0000218163369514, 0.9697421887685606, 0.9088650862895975, 0.9897402245348907, 0.9572073487475036]",-0.008677979372949821
AR-S3,0,2,PERM,7,0.0019231078267613292,0.9996782247544449,0.01793809481397385,"[1.00003196368656, 1.0000184254531745, 0.9638237922563503, 0.9005652816027084, 1.0074929443850926, 0.9664758931768823, 0.9554764537452832]",-0.008677963129692615
AR-S3,0,2,PERM,8,0.001546261438130598,0.9996795321737232,0.01790161518625664,"[1.000020004404629, 1.0000158853134695, 0.9566372581039096, 0.9201435605654681, 1.0040681530255886, 0.972831886815408, 0.9646650531096385, 0.9645599289966046]",-0.008677950750553295
AR-S3,0,2,PERM,9,0.0015960315216510207,0.9996793757815401,0.017905982756047444,"[1.0000034194362208, 1.0000046020312907, 0.9524348519052298, 0.9769949166920687, 0.9932609570271355, 0.9814469997690661, 0.9670482534270548, 0.972507385476588, 0.9616985311226558]",-0.008678002457714993
AR-S3,0,2,PERM,10,0.0012129465700446071,0.9996804518587764,0.01787590952157533,"[0.999994444433421, 1.0000174231518448, 0.9815918169366906, 0.9843508666129356, 0.9898669939754384, 0.996078296104831, 0.9841636182785757, 0.973632320266288, 0.9933303826869867, 0.9711763356510027]",-0.008677957414607232
AR-S3,0,2,PERM,11,0.0010016975262657918,0.9996809197002241,0.017862818920201026,"[0.9999988895726153, 1.0000114300477874, 0.9798120855335294, 0.9867691823812116, 0.9928317910418492, 1.0050181910479405, 0.9865949706934012, 0.9718646198974376, 1.000142524902249, 0.9736007538826146, 1.0026124084639965]",-0.008678044457886253
AR-S3,0,2,PERM,12,0.0010109631245364228,0.999680901051719,0.017863340904795418,"[1.0000027033657202, 1.00000544173019, 0.9868364530698275, 0.9804875308794082, 0.9916977142990383, 1.0061583753957763, 0.9892608765315907, 0.972838584524152, 0.9959465778239416, 0.9888385883017015, 1.015143482503145, 1.005996864706409]",-0.008677938289551263
AR-S3,1,0,PERM,1,0.04943395636448408,0.9974915068751387,0.05008485923771149,[0.9988858316150825],-0.040944287742155694
AR-S3,1,0,PERM,2,0.0010854767901271331,0.9999340446571224,0.00812128948366959,"[0.9999994402237675, 0.9998770862163209]",-0.04094487182980326
AR-S3,1,0,PERM,3,0.0008214959512406566,0.9999345480613865,0.008090237240870159,"[0.9999959943465966, 0.9999796960542856, 0.9482582919438878]",-0.04094483551276349
AR-S3,1,0,PERM,4,0.0006917530471733932,0.9999347443947061,0.00807809416223476,"[0.999995743759633, 0.9999339776622624, 0.9588754869523293, 0.901861320311306]",-0.040944850706837246
AR-S3,1,0,PERM,5,0.0004624873346033082,0.9999350090224497,0.008061698180304574,"[1.000001584931287, 0.9998884887289196, 0.9542605357180156, 0.9765770694982892, 1.0208462832346628]",-0.04094489837067819
AR-S3,1,0,PERM,6,0.0002992754498433798,0.9999351333511894,0.008053983412606248,"[0.9999984691362903, 0.9999621230636022, 0.9807990542555272, 0.9630241125754498, 1.028865286683162, 0.9684024547135104]",-0.040944907720902465
AR-S3,1,0,PERM,7,0.0004445282759907807,0.9999350253115962,0.008060687836891648,"[0.9999973566596726, 0.9999461888265381, 0.9753016317450806, 0.9850809470757099, 1.0223786394231735, 0.9614026402704222, 0.944818163055633]",-0.04094490849175719
AR-S3,1,0,PERM,8,0.0004270122647870747,0.99993504057751,0.008059740845085294,"[0.9999989150382109, 0.9999681446300752, 0.9849918463554107, 0.9884263591584154, 1.0219813577878467, 0.955217918677029, 0.9393682604900788, 0.9622804228938889]",-0.040944912369928636
AR-S3,1,0,PERM,9,0.000362646675521428,0.9999350914043731,0.0080565870954719,"[0.9999976860280176, 0.9999700393228241, 0.9904912269371298, 0.9955520685349163, 1.0206497938730847, 0.9804404765992382, 0.9488976306724034, 0.971548487023644, 0.9110205505817188]",-0.040944912482257054
AR-S3,1,0,PERM,10,0.000350632815429816,0.9999350999736131,0.008056055262156156,"[0.9999980509263778, 0.9999697657050673, 0.991201765194987, 1.0015078304501415, 1.020764873697998, 0.9819442456168378, 0.9656416173569407, 0.9774362657537473, 0.9216949342559625, 0.94270949834566]",-0.040944931852675795
AR-S3,1,0,PERM,11,0.000299280327884563,0.9999351333482697,0.008053983593869331,"[0.9999968101214205, 0.9999717454794892, 0.9943000546260798, 1.0031308736467823, 1.0201359827546426, 0.9885732068530922, 0.9619385842849607, 0.9799127143230999, 0.9347748917230644, 0.9519907422742713, 1.0063637824553313]",-0.04094493393636786
AR-S3,1,0,PERM,12,0.0002871011834032804,0.9999351404898948,0.008053540221863253,"[0.9999925676972452, 0.9999767275974563, 0.9996724467018742, 1.0000824379350035, 1.0270518774841084, 0.983096876144846, 0.961574380682582, 0.9802814393026551, 0.9496463526039446, 0.9856809905581256, 1.0133134065037244, 0.9859176835591064]",-0.04094490635193635
AR-S3,1,1,PERM,1,0.5768933513898158,0.6669516367859853,0.5771034250582946,[0.9984060116174828],0.00628483956628081
AR-S3,1,1,PERM,2,0.0032055485590095022,0.9997473001221946,0.015896536660714333,"[1.0000569405319362, 0.9999970547705156]",0.006138968410221261
AR-S3,1,1,PERM,3,0.0029820617139669453,0.9997486829716928,0.015852981685070294,"[1.0000505915547153, 1.0000051060699324, 0.9025643558602231]",0.006138894140126144
AR-S3,1,1,PERM,4,0.0029297388587247422,0.9997489922939784,0.015843222715773094,"[1.0000455453093342, 0.9999992710256221, 0.9112999705137746, 1.0031217968576391]",0.006138897186261201
AR-S3,1,1,PERM,5,0.002113388531569411,0.9997531092526734,0.015712757470496257,"[1.0000464624642176, 0.9999976793702271, 0.9488592105224897, 1.0463573187771658, 1.0025079777170045]",0.00613887503298113
AR-S3,1,1,PERM,6,0.001862911308093835,0.9997541052252169,0.01568103232517205,"[1.0000461809237096, 0.9999984423694563, 0.9499400661897669, 1.0390798547844615, 1.0054124122830883, 0.9090967383270643]",0.0061389298390829026
AR-S3,1,1,PERM,7,0.0015184561713061824,0.9997552699546145,0.015643850081915406,"[1.000053761529338, 1.0000014583600265, 0.9566559902231242, 1.0534204969943606, 0.9995436335250963, 0.9300560346636144, 1.0901044703115672]",0.006138922737268561
AR-S3,1,1,PERM,8,0.0012245597767500977,0.9997560761171119,0.015618062712388534,"[1.0000515811320068, 0.9999963061287274, 0.9846851899056072, 1.0327779001854667, 1.0097431598973008, 0.9562277110649596, 1.0773080825575279, 1.0147532050159571]",0.006138858426649863
AR-S3,1,1,PERM,9,0.0009875080943725215,0.9997566004915223,0.01560126624597241,"[1.0000445642474578, 1.0000125190922349, 0.9898778958178402, 1.0398366287576803, 1.0074450817632277, 0.9693463891643015, 1.09291988144727, 0.9797283546916958, 0.9381037150023461]",0.0061388768295794986
AR-S3,1,1,PERM,10,0.0007134510953435177,0.9997570666512933,0.015586319280276333,"[1.0000410789309178, 1.0000278886333616, 0.9966767695638057, 1.0525182855877044, 1.004313299020362, 0.9896097519297422, 1.0961030039441886, 1.0147249346414247, 1.0093991214399236, 0.9929677146178058]",0.006138846183261167
AR-S3,1,1,PERM,11,0.0009436291676706796,0.9997566852277526,0.015598550325185534,"[1.0000359851212726, 1.0000306294198653, 1.0060500411971696, 1.0579623971979928, 1.0053525806325552, 0.9974713976147422, 1.1081117386359904, 1.023861354143858, 1.0346255900300616, 1.0188080402522535, 0.9851017458568345]",0.006138852858645255
AR-S3,1,1,PERM,12,0.0005737288163922137,0.999757246499004,0.015580548802786942,"[1.000025111464139, 1.0000462850446228, 1.0076190527711768, 1.064183322110369, 1.010241372492297, 1.0042092669228913, 1.127654990473131, 1.0215429105361924, 1.0768844436047755, 1.0363302901287368, 1.0347696262980877, 1.084747037106517]",0.006138829525274536
AR-S3,1,2,PERM,1,0.6584491808649809,0.5661490000697049,0.658673667251314,[0.9694653121802592],-0.028151762294217692
AR-S3,1,2,PERM,2,0.004466790413824287,0.9996843716348682,0.017765932712126602,"[1.0000320715098854, 1.0000426760920453]",-0.028054463340804473
AR-S3,1,2,PERM,3,0.0040197900108508286,0.9996881651397379,0.017658846515616864,"[1.0000323348473437, 1.0000317053813061, 0.8763935933832703]",-0.02805449478331287
AR-S3,1,2,PERM,4,0.003659414544926554,0.9996909325366576,0.017580314654248877,"[1.0000176437884796, 1.0000415947543595, 0.9108666294245231, 0.8633709854843727]",-0.028054564459018796
AR-S3,1,2,PERM,5,0.003434972952390039,0.9996925248122855,0.017534970422399605,"[1.0000106827496127, 1.0000397550854652, 0.918862230550934, 0.8764841001997338, 0.7981580825874429]",-0.028054532605556688
AR-S3,1,2,PERM,6,0.003248113490888495,0.9996937736102195,0.017499325409297054,"[1.000005351030279, 1.000041915416897, 0.9353987592722988, 0.8968104903166321, 0.7886145983629553, 0.8799277661177654]",-0.028054518089069187
AR-S3,1,2,PERM,7,0.002832268502677207,0.999696302106598,0.01742693011984713,"[1.0000019973756271, 1.0000343999042756, 0.9395622495368025, 0.9203104173805116, 0.810672016112432, 0.892425828377586, 0.9612925229354929]",-0.028054454496836564
AR-S3,1,2,PERM,8,0.0024931948484900562,0.9996981078309167,0.01737504443399542,"[0.9999968132004644, 1.0000429879688948, 0.9408668192811681, 0.933775439650841, 0.8122797966800416, 0.9205158808606295, 0.9888816095142801, 0.93756826777193]",-0.028054468245363017
AR-S3,1,2,PERM,9,0.002300807719165422,0.9996990301353087,0.017348483066001737,"[1.0000047237347511, 1.0000500927916325, 0.9429153232658136, 0.9324556129246293, 0.8184474695544851, 0.9356421485220513, 1.0199443179537453, 0.9201697021821574, 0.951970911646338]",-0.028054501648942767
AR-S3,1,2,PERM,10,0.0022303653247346296,0.9996993493219875,0.017339281358019317,"[0.9999956419514908, 1.000042784994459, 0.9411923257788329, 0.9405084090216496, 0.842296789728829, 0.9495209527825433, 1.008282529123536, 0.9319021546256009, 0.9955769001480159, 0.9641429590170443]",-0.028054410182562124
AR-S3,1,2,PERM,11,0.0020059220787944326,0.999700300128083,0.017311841956215192,"[0.9999958766275854, 1.000031099073779, 0.9466085941094442, 0.9513206427836951, 0.8587280063256636, 0.9585452708098919, 1.0119392395889142, 0.9391409515068404, 1.0122751599726778, 0.9898685356097298, 0.9707902694823493]",-0.028054394973254536
AR-S3,1,2,PERM,12,0.0009906855108042347,0.9997033423936879,0.017223751226492303,"[0.9999839728385838, 1.00003294190317, 0.9843799672389468, 0.9804775894636425, 0.9887882366641454, 0.9847788717700263, 1.0123101151532627, 0.9808232668080863, 1.0249071340485234, 1.0258271522521203, 1.0006326494258542, 1.00266242798265]",-0.028054234068554684
AR-S3,2,0,PERM,1,0.046912465918555246,0.9977461712393585,0.04747450642862451,[0.9983486158356487],-0.01805034327405605
AR-S3,2,0,PERM,2,0.0014411512623960798,0.999944873780957,0.0074247032966313,"[1.0000236542326362, 0.9997903883312461]",-0.018057054179340743
AR-S3,2,0,PERM,3,0.0014223638270398928,0.9999449275790616,0.007421079499531953,"[1.000021517657339, 0.9998276559729274, 0.8346557369701346]",-0.018057070923453253
AR-S3,2,0,PERM,4,0.0012165574984438518,0.9999454706857711,0.007384396673318803,"[1.0000183331233232, 0.9998896485532964, 0.8619862765430818, 0.9804617783317117]",-0.018057120169275537
AR-S3,2,0,PERM,5,0.0011829386753585208,0.9999455513540084,0.007378932578060381,"[1.000016022712499, 0.9999240869723298, 0.8681029859605109, 0.996472838364203, 0.7662642836050026]",-0.018057101916480658
AR-S3,2,0,PERM,6,0.0011184550887360313,0.9999456997561326,0.0073688699179332365,"[1.000014347709579, 0.9999463481052235, 0.895552042313479, 0.9777618816516843, 0.8050757688542794, 0.8990327805502034]",-0.01805711042836048
AR-S3,2,0,PERM,7,0.0009134284595412094,0.9999461163463674,0.007340548592074145,"[1.0000173284266083, 0.9999961597480886, 0.9003210166150224, 0.9716865154437708, 0.8547938009754641, 0.9142789383426126, 0.9533879854856182]",-0.018057130324866225
AR-S3,2,0,PERM,8,0.0007928176949989135,0.9999463221380206,0.007326517725318437,"[1.0000150399091785, 1.0000785442395097, 0.9566728413833949, 0.9968940260088517, 0.8579555444489317, 0.8716093481610228, 0.9698923103898196, 0.9866726212176641]",-0.018057140217161212
AR-S3,2,0,PERM,9,0.0006988699647582141,0.9999464622786904,0.007316947540439454,"[1.0000155416788086, 1.0001400958716165, 0.9703594679133831, 0.997904753165801, 0.8863390405887659, 0.9264768940885644, 0.9719877353537825, 0.9981276467044833, 0.962331659251239]",-0.018057134303800966
AR-S3,2,0,PERM,10,0.0006190461003654444,0.9999465674798437,0.007309755136547294,"[1.000014291484666, 1.00010046497949, 0.9733991749682002, 1.0023215881588177, 0.913458823439793, 0.9583401980912056, 0.972923525528102, 1.0043884007117503, 1.001332620509166, 1.0854486394872693]",-0.018057130136720386
AR-S3,2,0,PERM,11,0.0005895065089605172,0.999946603179994,0.007307312775980557,"[1.0000136300561238, 1.0000952424651868, 0.9774874193507563, 1.0012453473175795, 0.9256209116624008, 0.9679775579318124, 0.9840839955666452, 1.0103985539429245, 1.0060729033075027, 1.0921821239813878, 0.9632076222368825]",-0.01805712018581
AR-S3,2,0,PERM,12,0.00041087830439526875,0.9999467818769371,0.007295075260949991,"[1.0000125719893729, 1.0000368887403068, 1.0028370228629884, 1.0013104170288405, 0.9266989454889754, 0.977113954091937, 1.0017424194262137, 1.012830928010273, 1.0100146584571117, 1.0681728628127827, 0.9107586367085105, 1.01375916178536]",-0.018057122755787153
AR-S3,2,1,PERM,1,0.5433735362445041,0.7044737955160547,0.5436232192281208,[1.0044386506824867],0.00362545284111017
AR-S3,2,1,PERM,2,0.004400807214588547,0.9997092283027721,0.017052029123476812,"[1.0000379757502988, 1.0000193089959615]",0.0033710304734116065
AR-S3,2,1,PERM,3,0.004221078958169018,0.9997107778993409,0.017006531117750738,"[1.0000419919211312, 1.0000075929961871, 0.9751833045655776]",0.003370977883019822
AR-S3,2,1,PERM,4,0.0033876511935132395,0.9997171192263031,0.01681905983391576,"[1.000038314898466, 1.0000163383371021, 0.9384482964971208, 0.9957631560931152]",0.0033709651095170014
AR-S3,2,1,PERM,5,0.0030958381114847464,0.9997190111932995,0.01676272074278064,"[1.0000392961331805, 1.000011684082855, 0.9412330142930617, 1.0085647228096237, 0.9578142512625288]",0.0033709955695218102
AR-S3,2,1,PERM,6,0.0027492728417394985,0.9997210369057538,0.01670218830711273,"[1.0000253344213799, 0.9999990323172883, 0.9385518483579994, 1.021851877944359, 0.9781814002668296, 0.989308316991716]",0.003371011937534788
AR-S3,2,1,PERM,7,0.00249493377900269,0.9997223707123505,0.01666221136732863,"[1.0000246189475113, 0.9999878539983423, 0.9485651710274413, 1.026909233648593, 0.9681508114798117, 0.9676686082526516, 1.0152205017616642]",0.003371031255684705
AR-S3,2,1,PERM,8,0.0022389977120741383,0.9997235822961574,0.016625814381334827,"[1.0000252907144218, 0.9999846237124631, 0.9645639476251608, 1.0231588841555415, 0.9895618779848657, 0.9832745891768985, 1.0031435905860924, 0.9240505626657939]",0.0033710290891685478
AR-S3,2,1,PERM,9,0.002038257881920992,0.9997244409117189,0.016599972538565835,"[1.0000420932101206, 0.9999768151719701, 0.965350298665602, 1.0242243888798435, 0.9828221672446602, 0.9851757006148978, 0.9986628939801038, 0.9273237631766518, 0.9874635482299853]",0.0033710512503443936
AR-S3,2,1,PERM,10,0.0018678158895807338,0.9997251066707147,0.01657990739676483,"[1.0000377234470614, 0.9999689065193672, 0.9688609373604952, 1.0296859387939916, 0.9872313316792363, 1.0103113638626324, 0.9879179342156184, 0.9461906629237912, 0.9824298771628988, 0.8858256213167428]",0.0033710641313712043
AR-S3,2,1,PERM,11,0.0016683622099377383,0.9997258119744485,0.016558623902712302,"[1.000033760422611, 0.999964144679648, 0.9759494247762871, 1.024030427099164, 0.9840110637096874, 1.0146713008855952, 1.002746555610008, 0.9554545679854207, 0.9590237904001153, 0.9198021918152006, 0.9646221894569004]",0.0033710761508918227
AR-S3,2,1,PERM,12,0.0012183254448004887,0.9997271110900227,0.016519349562781675,"[1.0000363497656393, 0.9999561263351058, 1.0024019583783892, 1.0116273624511611, 0.9874307091705302, 1.0120246256615777, 1.0110128675238275, 0.9634525822673777, 0.9519007239899616, 0.9555875550883994, 1.0068574080673882, 1.0167879533648507]",0.0033710942325876963
AR-S3,2,2,PERM,1,0.6797122459325277,0.537717851721477,0.679913338800264,[0.9929433643626019],0.006461733293215419
AR-S3,2,2,PERM,2,0.004485219264195324,0.9997064718002701,0.01713266470021488,"[1.0000259301148573, 1.000041718871436]",0.0067063379726858404
AR-S3,2,2,PERM,3,0.004124588680071894,0.9997095767603381,0.017041808579545115,"[1.0000279451741658, 1.0000434383834182, 0.8754152436083437]",0.006706506171272823
AR-S3,2,2,PERM,4,0.003568231069257213,0.9997138567191544,0.01691577018186558,"[0.9999998936321668, 1.0000405549559415, 0.921031575221427, 0.9438090604325766]",0.006706565985100867
AR-S3,2,2,PERM,5,0.003378682315040939,0.9997151734979319,0.016876803668587567,"[1.0000143804666488, 1.0000231453438768, 0.9342585704470362, 0.948890174629769, 0.9439621173840801]",0.006706571710530553
AR-S3,2,2,PERM,6,0.0030108453362775772,0.9997175238024789,0.01680702821801239,"[1.0000150034899309, 1.000032516061774, 0.9388124583843652, 0.9799888721661065, 0.9638048766178123, 0.9330066363799885]",0.006706641568571337
AR-S3,2,2,PERM,7,0.0025109791405537717,0.9997202839758736,0.016724712975904145,"[1.000017924253113, 1.0000260120254927, 0.951905054531656, 0.9894336099757371, 0.9439120653762059, 0.9560475654358395, 0.9478240184926081]",0.006706612031926123
AR-S3,2,2,PERM,8,0.002020823211770661,0.9997225052656646,0.016658173199222998,"[0.9999879046283875, 1.0000305462559032, 0.9745656671276139, 0.9768189571331725, 0.9637964105725375, 0.9629203790494422, 0.9903929390624279, 0.9309235634762093]",0.0067066947476634164
AR-S3,2,2,PERM,9,0.0017644883500882056,0.9997234755729804,0.016629023633986374,"[0.9999815060197801, 1.0000227933468127, 0.9757715625312865, 0.9775458442180934, 0.9544395416593625, 0.9682484203425267, 0.9902627813775693, 0.9391934727680602, 0.9502467864707126]",0.00670670306965692
AR-S3,2,2,PERM,10,0.0015880613864602136,0.9997240670531508,0.016611229540562197,"[0.9999911201587393, 1.000018726771903, 0.9768507950620443, 0.9721498154958989, 0.9705546494534117, 0.9807627067421651, 0.9934513569752257, 0.9562540731991268, 0.9461423685207075, 0.9988238441374937]",0.006706651883183752
AR-S3,2,2,PERM,11,0.0015770565913141668,0.9997241018846257,0.01661018107590305,"[0.9999940245737187, 1.0000114817085717, 0.9791665989683933, 0.9721541368667669, 0.9727017666238098, 0.9816124248017903, 0.9892175365157453, 0.9612087810995529, 0.9565713411925292, 1.0177399402921292, 0.8831530985694042]",0.006706668194073736
AR-S3,2,2,PERM,12,0.0014656128662665384,0.9997244409710442,0.01659997075165635,"[0.9999771283104564, 1.0000247932103716, 0.9833139135587265, 0.9735279556318956, 0.9798791212521878, 0.9903090660383906, 0.9880791188728267, 0.9512483991817021, 0.9629605164275489, 1.0068822200958893, 0.899363558956759, 1.0221908228103378]",0.006706699619477273
AR-S3,3,0,PERM,1,0.04601306218340016,0.9978241478968186,0.04664602987587833,[1.0011898037520683],0.022453494316221075
AR-S3,3,0,PERM,2,0.00152801733902559,0.9999390149513238,0.007809292456826509,"[1.0000247813129315, 0.9998082046506085]",0.022456286249238535
AR-S3,3,0,PERM,3,0.0013774577727706941,0.9999394523983963,0.007781233938370636,"[1.0000229867126513, 0.9998485998182304, 0.8434724697921999]",0.02245627560070898
