timestamp,gpu,utilization_gpu_percent,memory_used_mib,memory_total_mib,temperature_c,power_w
1784980639.7999208,0,72,13289,32607,62,239.59
1784980640.8574896,0,71,13289,32607,62,239.93
1784980641.95666,0,72,13289,32607,62,239.08
1784980643.0552711,0,72,13289,32607,62,239.46
1784980644.1561084,0,72,13289,32607,62,237.56
1784980645.2284765,0,70,13289,32607,62,237.66
1784980646.3316343,0,72,13289,32607,62,238.82
1784980647.4362183,0,72,13289,32607,62,238.84
1784980648.5408976,0,71,13289,32607,62,237.65
1784980649.6452982,0,70,13289,32607,62,234.76
1784980650.7049391,0,70,13289,32607,62,234.81
1784980651.801437,0,71,13289,32607,62,234.43
1784980652.900258,0,74,13289,32607,62,236.52
1784980654.0093672,0,72,13289,32607,62,232.95
1784980655.1513846,0,71,13289,32607,62,229.18
1784980656.2484493,0,70,13289,32607,62,226.11
1784980657.343832,0,70,13289,32607,62,226.47
1784980658.453161,0,71,13289,32607,62,229.20
1784980659.5621142,0,68,13289,32607,61,222.70
1784980660.6353173,0,68,12345,32607,61,218.65
1784980661.7350938,0,67,12345,32607,61,218.37
1784980662.839131,0,66,12345,32607,61,218.31
1784980663.9394064,0,67,12345,32607,61,219.31
1784980665.0415096,0,63,11400,32607,61,213.73
1784980666.14469,0,64,11400,32607,61,212.29
1784980667.2456877,0,62,11400,32607,61,210.08
1784980668.3487983,0,62,11400,32607,61,211.65
1784980669.4524252,0,66,11400,32607,62,213.85
1784980670.5301192,0,68,11400,32607,61,214.68
1784980671.6349282,0,68,11400,32607,61,217.60
1784980672.7383537,0,64,11400,32607,60,213.71
1784980673.8360615,0,64,11400,32607,61,216.08
1784980674.914472,0,68,11400,32607,61,216.75
1784980676.0112555,0,64,11400,32607,61,215.65
1784980677.1199698,0,63,11400,32607,61,212.30
1784980678.2198894,0,55,9511,32607,60,198.31
1784980679.3231654,0,52,8566,32607,60,187.95
1784980680.421615,0,52,8566,32607,60,187.05
1784980681.528331,0,50,8566,32607,60,186.62
1784980682.6355753,0,47,7622,32607,59,176.86
1784980683.7312267,0,48,7622,32607,59,176.43
1784980684.8414779,0,44,7622,32607,59,175.69
1784980685.9018137,0,42,6677,32607,59,174.13
1784980687.0037944,0,41,6677,32607,59,169.65
1784980688.0775998,0,42,6677,32607,59,168.49
1784980689.181378,0,42,6677,32607,58,168.10
1784980690.2379947,0,43,6677,32607,59,170.72
1784980691.329774,0,43,6677,32607,58,169.77
1784980692.433684,0,42,6677,32607,58,167.43
1784980693.5303981,0,42,6677,32607,58,167.46
1784980694.6253757,0,42,6677,32607,58,167.58
1784980695.6977894,0,42,6677,32607,58,168.26
1784980696.789121,0,42,6677,32607,58,167.17
1784980697.8814666,0,46,6677,32607,58,169.89
1784980698.9733531,0,45,6677,32607,58,173.94
1784980700.0912268,0,44,6677,32607,58,173.89
1784980701.1864524,0,41,6677,32607,58,166.89
1784980702.2903302,0,42,6677,32607,58,167.55
1784980703.381595,0,42,6677,32607,57,167.41
1784980704.4817429,0,43,6677,32607,57,166.53
1784980705.5654426,0,43,6677,32607,57,167.67
1784980706.6633193,0,43,6677,32607,57,166.99
1784980707.7581844,0,41,6677,32607,57,167.55
1784980708.8376453,0,41,6677,32607,57,166.00
1784980709.9389756,0,42,6677,32607,57,166.89
1784980710.9921606,0,42,6677,32607,57,166.44
1784980712.089036,0,43,6677,32607,57,166.18
1784980713.1851308,0,42,6677,32607,57,167.06
1784980714.274755,0,43,6677,32607,57,166.64
1784980715.3488195,0,43,6677,32607,57,166.76
1784980716.4395971,0,42,6677,32607,57,166.32
